intent,text
confirm_booking,Mohon pastikan jadwal servis motor di hari Rabu sore?
confirm_booking,Tolong cek status cek mobil saya untuk hari Kamis pagi?
confirm_booking,Saya mau pastikan booking perbaikan motor di hari Jumat?
confirm_booking,Bisa konfirmasi reservasi tune-up mobil untuk minggu ini?
confirm_booking,Apakah jadwal servis mobil saya di hari Senin sudah fix?
confirm_booking,Mohon cek apakah pesanan bengkel motor masuk besok?
confirm_booking,Tolong pastikan booking cek motor untuk hari Rabu ini?
confirm_booking,Saya ingin konfirmasi status perbaikan mobil di hari Kamis?
confirm_booking,Bisa cek apakah tune-up motor saya terdaftar untuk hari Jumat?
confirm_booking,Apa reservasi servis motor untuk minggu depan sudah oke?
confirm_booking,Mohon pastikan jadwal cek mobil di hari Senin sore?
confirm_booking,Tolong konfirmasi booking perbaikan motor untuk besok pagi?
confirm_booking,Saya mau tahu apakah pesanan bengkel mobil fix hari Rabu?
confirm_booking,Bisa pastikan status servis motor untuk hari Kamis ini?
confirm_booking,Apakah booking tune-up mobil di hari Jumat sudah masuk?
confirm_booking,Mohon cek jadwal cek motor saya untuk minggu depan?
confirm_booking,Tolong pastikan reservasi perbaikan mobil di hari Senin?
confirm_booking,Saya ingin konfirmasi booking servis mobil untuk besok?
confirm_booking,Bisa cek apakah tune-up motor saya fix untuk hari Rabu sore?
confirm_booking,Apa status pesanan bengkel motor di hari Kamis pagi?
confirm_booking,Mohon konfirmasi jadwal servis motor untuk hari Jumat ini?
confirm_booking,Tolong cek apakah booking cek mobil sudah terdaftar minggu depan?
confirm_booking,Saya mau pastikan reservasi perbaikan motor di hari ini?
confirm_booking,Bisa konfirmasi status tune-up mobil untuk besok?
confirm_booking,Apakah jadwal servis mobil saya di hari Senin sudah masuk?
confirm_booking,Mohon pastikan booking cek motor untuk hari Rabu pagi?
confirm_booking,Tolong cek status perbaikan motor di hari Kamis sore?
confirm_booking,Saya ingin tahu apakah pesanan bengkel mobil fix untuk hari Jumat?
confirm_booking,Bisa pastikan reservasi servis motor di minggu ini?
confirm_booking,Apa booking tune-up mobil untuk hari Senin sudah terkonfirmasi?
confirm_booking,Mohon konfirmasi jadwal cek mobil di besok sore?
confirm_booking,Tolong cek apakah servis motor saya masuk hari Rabu?
confirm_booking,Saya mau pastikan booking perbaikan mobil untuk hari Kamis?
confirm_booking,Bisa konfirmasi status tune-up motor di hari Jumat pagi?
confirm_booking,Apakah pesanan bengkel motor untuk minggu depan sudah fix?
confirm_booking,Mohon pastikan jadwal servis mobil di hari Senin ini?
confirm_booking,Tolong cek apakah booking cek motor terdaftar untuk besok?
confirm_booking,Saya ingin konfirmasi reservasi perbaikan motor di hari Rabu?
confirm_booking,Bisa pastikan status servis mobil untuk hari Kamis sore?
confirm_booking,Apa tune-up mobil saya di hari Jumat sudah masuk jadwal?
confirm_booking,Mohon konfirmasi booking cek motor untuk minggu ini?
confirm_booking,Tolong cek status perbaikan mobil di hari Senin pagi?
confirm_booking,Saya mau tahu apakah pesanan bengkel motor fix untuk besok?
confirm_booking,Bisa konfirmasi jadwal servis motor di hari Rabu ini?
confirm_booking,Apakah booking tune-up mobil untuk hari Kamis sudah oke?
confirm_booking,Mohon pastikan reservasi cek mobil di hari Jumat sore?
confirm_booking,Tolong cek apakah perbaikan motor saya masuk minggu depan?
confirm_booking,Saya ingin pastikan booking servis mobil untuk hari ini?
confirm_booking,Bisa cek status tune-up motor untuk besok pagi?
confirm_booking,Apa jadwal cek mobil saya di hari Senin sudah terdaftar?
confirm_booking,Mohon konfirmasi servis motor untuk hari Rabu sore?
confirm_booking,Tolong pastikan booking perbaikan mobil di hari Kamis?
confirm_booking,Saya mau tahu apakah reservasi bengkel motor fix hari Jumat?
confirm_booking,Bisa konfirmasi status cek mobil untuk minggu ini?
confirm_booking,Apakah tune-up mobil saya di hari Senin sudah masuk?
confirm_booking,Mohon cek jadwal servis motor untuk besok sore?
confirm_booking,Tolong pastikan booking cek motor di hari Rabu pagi?
confirm_booking,Saya ingin konfirmasi perbaikan mobil untuk hari Kamis ini?
confirm_booking,Bisa cek apakah tune-up motor terdaftar untuk hari Jumat?
confirm_booking,Apa pesanan bengkel mobil untuk minggu depan sudah fix?
confirm_booking,Mohon pastikan jadwal servis motor di hari Senin sore?
confirm_booking,Tolong konfirmasi reservasi cek mobil untuk besok?
confirm_booking,Saya mau pastikan booking perbaikan motor di hari Rabu?
confirm_booking,Bisa cek status servis mobil untuk hari Kamis pagi?
confirm_booking,Apakah tune-up mobil saya fix untuk hari Jumat ini?
confirm_booking,Mohon konfirmasi jadwal cek motor di minggu depan?
confirm_booking,Tolong cek apakah pesanan bengkel motor masuk hari Senin?
confirm_booking,Saya ingin tahu status booking servis mobil untuk besok?
confirm_booking,Bisa pastikan reservasi perbaikan mobil di hari Rabu sore?
confirm_booking,Apa jadwal tune-up motor saya di hari Kamis sudah oke?
confirm_booking,Mohon cek status cek mobil untuk hari Jumat pagi?
confirm_booking,Tolong pastikan booking servis motor untuk minggu ini?
confirm_booking,Saya mau konfirmasi pesanan bengkel mobil di hari ini?
confirm_booking,Bisa cek apakah perbaikan motor saya fix untuk besok?
confirm_booking,Apakah jadwal servis mobil di hari Senin sudah terkonfirmasi?
confirm_booking,Mohon pastikan tune-up mobil untuk hari Rabu ini?
confirm_booking,Tolong cek status cek motor di hari Kamis sore?
confirm_booking,Saya ingin pastikan reservasi bengkel motor di hari Jumat?
confirm_booking,Bisa konfirmasi booking perbaikan mobil untuk minggu depan?
confirm_booking,Apa status servis motor saya di hari Senin pagi?
confirm_booking,Mohon cek apakah tune-up mobil masuk jadwal besok?
confirm_booking,Tolong pastikan pesanan cek mobil untuk hari Rabu?
confirm_booking,Saya mau tahu apakah booking bengkel motor fix hari Kamis?
confirm_booking,Bisa cek status perbaikan mobil untuk hari Jumat ini?
confirm_booking,Apakah reservasi servis motor untuk minggu ini sudah masuk?
confirm_booking,Mohon konfirmasi jadwal tune-up motor di hari Senin sore?
confirm_booking,Tolong cek apakah booking cek mobil terdaftar besok?
confirm_booking,Saya ingin pastikan servis mobil untuk hari Rabu pagi?
confirm_booking,Bisa konfirmasi status perbaikan motor di hari Kamis?
confirm_booking,Apa tune-up mobil saya di minggu depan sudah fix?
confirm_booking,Mohon pastikan pesanan bengkel mobil untuk hari Jumat?
confirm_booking,Tolong cek jadwal servis motor di hari Senin ini?
confirm_booking,Saya mau konfirmasi reservasi cek motor untuk besok sore?
confirm_booking,Bisa cek apakah perbaikan mobil masuk hari Rabu?
confirm_booking,Apakah booking tune-up motor untuk hari Kamis sudah oke?
confirm_booking,Mohon konfirmasi status servis mobil di hari Jumat pagi?
confirm_booking,Tolong pastikan jadwal cek mobil untuk minggu ini?
confirm_booking,Saya ingin tahu apakah pesanan bengkel motor fix besok?
confirm_booking,Bisa cek status tune-up mobil untuk hari Senin?
confirm_booking,Apa jadwal perbaikan motor saya di hari Rabu sudah masuk?
confirm_booking,Mohon pastikan booking servis motor untuk hari Kamis sore?
confirm_booking,Tolong konfirmasi reservasi cek mobil di hari Jumat?
confirm_booking,Saya mau pastikan tune-up motor saya fix minggu depan?
confirm_booking,Bisa cek apakah pesanan bengkel mobil terdaftar hari ini?
confirm_booking,Apakah servis motor saya di besok sudah terkonfirmasi?
confirm_booking,Mohon konfirmasi jadwal perbaikan mobil untuk hari Rabu?
confirm_booking,Tolong pastikan booking tune-up mobil di hari Kamis pagi?
confirm_booking,Saya ingin cek status cek motor untuk hari Jumat ini?
confirm_booking,Bisa konfirmasi reservasi servis motor untuk minggu depan?
confirm_booking,Apa pesanan bengkel mobil di hari Senin sudah fix?
confirm_booking,Mohon cek apakah tune-up motor masuk jadwal besok?
confirm_booking,Tolong pastikan jadwal cek mobil untuk hari Rabu sore?
confirm_booking,Saya mau tahu status booking perbaikan motor di hari Kamis?
confirm_booking,Bisa cek apakah servis mobil saya terdaftar hari Jumat?
confirm_booking,Apakah reservasi tune-up mobil untuk minggu ini sudah oke?
confirm_booking,Mohon konfirmasi pesanan bengkel motor di hari Senin?
confirm_booking,Tolong cek status cek motor untuk besok pagi?
confirm_booking,Saya ingin pastikan jadwal servis motor di hari Rabu?
confirm_booking,Bisa konfirmasi booking perbaikan mobil untuk hari Kamis sore?
confirm_booking,Apa tune-up motor saya di hari Jumat sudah masuk?
confirm_booking,Mohon pastikan reservasi cek mobil untuk minggu depan?
confirm_booking,Tolong cek apakah pesanan bengkel mobil fix hari Senin?
confirm_booking,Saya mau konfirmasi status servis mobil untuk besok?
confirm_booking,Bisa cek jadwal tune-up mobil untuk hari Rabu ini?
confirm_booking,Apakah perbaikan motor saya di hari Kamis sudah terdaftar?
confirm_booking,Mohon konfirmasi booking cek motor di hari Jumat sore?
confirm_booking,Tolong pastikan servis motor untuk minggu ini?
confirm_booking,Saya ingin tahu apakah reservasi bengkel mobil fix hari ini?
confirm_booking,Bisa cek status perbaikan motor untuk besok pagi?
confirm_booking,Apa jadwal tune-up mobil saya di hari Senin sudah oke?
confirm_booking,Mohon pastikan pesanan cek mobil untuk hari Rabu?
confirm_booking,Tolong konfirmasi booking servis motor di hari Kamis?
confirm_booking,Saya mau pastikan tune-up motor saya masuk hari Jumat?
confirm_booking,Bisa cek apakah perbaikan mobil terdaftar minggu depan?
confirm_booking,Apakah servis motor saya di hari Senin sudah fix?
confirm_booking,Mohon konfirmasi jadwal cek mobil untuk besok sore?
confirm_booking,Tolong cek status tune-up mobil untuk hari Rabu pagi?
confirm_booking,Saya ingin tahu apakah booking bengkel motor oke hari Kamis?
confirm_booking,Bisa pastikan reservasi servis mobil di hari Jumat ini?
confirm_booking,Apa pesanan perbaikan motor untuk minggu ini sudah masuk?
confirm_booking,Mohon cek jadwal tune-up motor untuk hari Senin sore?
confirm_booking,Tolong pastikan booking cek mobil di besok pagi?
confirm_booking,Saya mau konfirmasi status servis motor untuk hari Rabu?
confirm_booking,Bisa cek apakah perbaikan mobil fix untuk hari Kamis?
confirm_booking,Apakah tune-up mobil saya di hari Jumat sudah terkonfirmasi?
confirm_booking,Mohon pastikan reservasi bengkel motor untuk minggu depan?
confirm_booking,Tolong cek status cek motor di hari Senin ini?
confirm_booking,Saya ingin pastikan jadwal servis mobil untuk besok?
confirm_booking,Bisa konfirmasi booking tune-up motor di hari Rabu sore?
confirm_booking,Apa perbaikan motor saya di hari Kamis sudah masuk jadwal?
confirm_booking,Mohon cek apakah pesanan bengkel mobil fix hari Jumat?
confirm_booking,Tolong pastikan servis motor untuk minggu ini?
confirm_booking,Saya mau tahu status reservasi cek mobil di hari ini?
confirm_booking,Bisa cek jadwal tune-up mobil untuk besok sore?
confirm_booking,Apakah booking servis motor di hari Senin sudah terdaftar?
confirm_booking,Mohon konfirmasi perbaikan mobil untuk hari Rabu pagi?
confirm_booking,Tolong pastikan booking cek motor di hari Kamis?
confirm_booking,Saya ingin pastikan tune-up motor saya fix untuk hari Jumat?
confirm_booking,Bisa cek apakah reservasi bengkel mobil masuk minggu depan?
confirm_booking,Apa status servis motor saya di besok pagi?
confirm_booking,Mohon konfirmasi jadwal tune-up mobil untuk hari Senin?
confirm_booking,Tolong cek status cek mobil untuk hari Rabu sore?
confirm_booking,Saya mau tahu apakah perbaikan motor fix hari Kamis?
confirm_booking,Bisa pastikan booking servis mobil di hari Jumat ini?
confirm_booking,Apakah reservasi tune-up motor untuk minggu ini sudah oke?
confirm_booking,Mohon cek jadwal cek motor untuk besok pagi?
confirm_booking,Tolong konfirmasi pesanan bengkel motor di hari Senin?
confirm_booking,Saya ingin pastikan servis mobil untuk hari Rabu sore?
confirm_booking,Bisa cek status perbaikan mobil untuk hari Kamis?
confirm_booking,Apa tune-up motor saya di hari Jumat sudah masuk?
confirm_booking,Mohon pastikan booking cek mobil untuk minggu depan?
confirm_booking,Tolong cek apakah servis motor terdaftar hari ini?
confirm_booking,Saya mau konfirmasi reservasi tune-up mobil untuk besok?
confirm_booking,Bisa pastikan jadwal perbaikan motor di hari Senin sore?
confirm_booking,Apakah booking cek mobil saya di hari Rabu sudah fix?
confirm_booking,Mohon konfirmasi servis mobil untuk hari Kamis pagi?
confirm_booking,Tolong cek status tune-up motor untuk hari Jumat?
confirm_booking,Saya ingin tahu apakah pesanan bengkel motor oke minggu ini?
confirm_booking,Bisa cek apakah perbaikan mobil masuk jadwal besok?
confirm_booking,Apa jadwal servis motor saya di hari Senin sudah terkonfirmasi?
confirm_booking,Mohon pastikan reservasi cek mobil untuk hari Rabu?
confirm_booking,Tolong konfirmasi booking tune-up mobil di hari Kamis sore?
confirm_booking,Saya mau pastikan servis motor fix untuk hari Jumat?
confirm_booking,Bisa cek status bengkel mobil untuk minggu depan?
confirm_booking,Apakah tune-up motor saya di besok sudah terdaftar?
confirm_booking,Mohon konfirmasi jadwal perbaikan mobil untuk hari Senin?
confirm_booking,Tolong cek apakah cek motor masuk hari Rabu pagi?
confirm_booking,Saya ingin tahu status booking servis mobil di hari Kamis?
confirm_booking,Bisa pastikan reservasi tune-up motor untuk hari Jumat ini?
confirm_booking,Apa pesanan bengkel motor di minggu ini sudah fix?
confirm_booking,Mohon cek jadwal cek mobil untuk hari Senin sore?
confirm_booking,Tolong konfirmasi booking perbaikan motor di besok?
confirm_booking,Saya mau pastikan servis mobil masuk hari Rabu?
confirm_booking,Bisa cek apakah tune-up mobil fix untuk hari Kamis pagi?
confirm_booking,Apakah booking cek motor di hari Jumat sudah terkonfirmasi?
confirm_booking,Mohon pastikan reservasi bengkel motor untuk minggu depan?
confirm_booking,Tolong cek status servis motor di hari ini?
confirm_booking,Saya ingin konfirmasi jadwal tune-up mobil untuk besok sore?
confirm_booking,Bisa cek apakah perbaikan mobil terdaftar hari Senin?
confirm_booking,Apa status cek motor saya di hari Rabu sudah oke?
confirm_booking,Mohon konfirmasi booking servis mobil untuk hari Kamis?
confirm_booking,Tolong pastikan tune-up motor masuk jadwal hari Jumat?
confirm_booking,Saya mau tahu apakah reservasi bengkel mobil fix minggu ini?
confirm_booking,Bisa cek status cek motor untuk besok pagi?
confirm_booking,Apakah jadwal perbaikan motor di hari Senin sudah masuk?
confirm_booking,Mohon pastikan booking servis motor untuk hari Rabu sore?
confirm_booking,Tolong konfirmasi reservasi tune-up mobil di hari Kamis?
confirm_booking,Saya ingin pastikan cek mobil fix untuk hari Jumat ini?
confirm_booking,Bisa cek apakah pesanan bengkel motor terdaftar minggu depan?
confirm_booking,Apa status servis mobil saya di besok sudah terkonfirmasi?
confirm_booking,Mohon konfirmasi jadwal perbaikan motor untuk hari Senin?
confirm_booking,Tolong cek status tune-up mobil untuk hari Rabu pagi?
confirm_booking,Saya mau tahu apakah booking cek motor oke hari Kamis?
confirm_booking,Bisa pastikan reservasi servis motor di hari Jumat sore?
confirm_booking,Apakah tune-up motor saya di minggu ini sudah masuk?
confirm_booking,Mohon cek jadwal cek mobil untuk besok sore?
confirm_booking,Tolong konfirmasi pesanan bengkel mobil di hari Senin?
confirm_booking,Saya ingin pastikan perbaikan motor untuk hari Rabu?
confirm_booking,Bisa cek apakah servis mobil fix untuk hari Kamis pagi?
confirm_booking,Apa booking tune-up mobil di hari Jumat sudah terdaftar?
confirm_booking,Mohon pastikan reservasi cek motor untuk minggu depan?
confirm_booking,Tolong cek status bengkel motor di hari ini?
confirm_booking,Saya mau konfirmasi jadwal servis motor untuk besok?
confirm_booking,Bisa cek apakah perbaikan mobil masuk hari Senin sore?
confirm_booking,Apakah tune-up motor saya di hari Rabu sudah fix?
confirm_booking,Mohon konfirmasi booking cek mobil untuk hari Kamis?
confirm_booking,Tolong pastikan servis motor terdaftar hari Jumat ini?
confirm_booking,Saya ingin tahu status reservasi bengkel mobil untuk minggu ini?
confirm_booking,Bisa cek status tune-up mobil untuk besok pagi?
confirm_booking,Apa jadwal cek motor saya di hari Senin sudah oke?
confirm_booking,Mohon pastikan booking perbaikan motor untuk hari Rabu?
confirm_booking,Tolong konfirmasi reservasi servis mobil di hari Kamis sore?
confirm_booking,Saya mau pastikan tune-up motor fix untuk hari Jumat?
confirm_booking,Bisa cek apakah pesanan bengkel motor masuk minggu depan?
confirm_booking,Apakah servis mobil saya di besok sudah terkonfirmasi?
confirm_booking,Mohon konfirmasi jadwal cek motor untuk hari Senin?
confirm_booking,Tolong cek status perbaikan mobil untuk hari Rabu pagi?
confirm_booking,Saya ingin tahu apakah booking tune-up mobil oke hari Kamis?
confirm_booking,Bisa pastikan reservasi cek mobil di hari Jumat ini?
confirm_booking,Apa status servis motor di minggu ini sudah fix?
confirm_booking,Mohon cek jadwal tune-up motor untuk besok sore?
confirm_booking,Tolong konfirmasi pesanan bengkel mobil di hari Senin?
confirm_booking,Saya mau pastikan perbaikan motor masuk hari Rabu?
confirm_booking,Bisa cek apakah servis mobil terdaftar hari Kamis pagi?
confirm_booking,Apakah booking cek motor di hari Jumat sudah masuk?
confirm_booking,Mohon pastikan reservasi tune-up mobil untuk minggu depan?
confirm_booking,Tolong cek status bengkel motor untuk besok?
confirm_booking,Saya ingin konfirmasi jadwal servis motor di hari Senin sore?
confirm_booking,Bisa cek apakah perbaikan mobil fix untuk hari Rabu?
confirm_booking,Apa tune-up motor saya di hari Kamis sudah terkonfirmasi?
confirm_booking,Mohon konfirmasi booking cek mobil untuk hari Jumat pagi?
confirm_booking,Tolong pastikan servis motor masuk jadwal minggu ini?
confirm_booking,Saya mau tahu status reservasi bengkel mobil di hari ini?
confirm_booking,Bisa cek status tune-up mobil untuk besok sore?
confirm_booking,Apakah jadwal cek motor di hari Senin sudah terdaftar?
confirm_booking,Mohon pastikan booking perbaikan motor untuk hari Rabu pagi?
confirm_booking,Tolong konfirmasi reservasi servis mobil di hari Kamis?
confirm_booking,Saya ingin pastikan tune-up motor terdaftar hari Jumat?
confirm_booking,Bisa cek apakah pesanan bengkel motor fix minggu depan?
confirm_booking,Apa status servis mobil saya di besok pagi?
confirm_booking,Mohon konfirmasi jadwal cek motor untuk hari Senin ini?
confirm_booking,Tolong cek status perbaikan mobil untuk hari Rabu sore?
confirm_booking,Saya mau tahu apakah booking tune-up mobil masuk hari Kamis?
confirm_booking,Bisa pastikan reservasi cek mobil untuk hari Jumat sore?
confirm_booking,Apakah servis motor di minggu ini sudah terkonfirmasi?
confirm_booking,Mohon cek jadwal tune-up motor untuk besok pagi?
confirm_booking,Tolong konfirmasi pesanan bengkel mobil di hari Senin sore?
confirm_booking,Saya ingin pastikan perbaikan motor fix untuk hari Rabu?
confirm_booking,Bisa cek apakah servis mobil masuk hari Kamis?
confirm_booking,Apa booking cek motor saya di hari Jumat sudah oke?
confirm_booking,Mohon pastikan reservasi tune-up mobil untuk minggu ini?
confirm_booking,Tolong cek status bengkel motor di besok sore?
confirm_booking,Saya mau konfirmasi jadwal servis motor untuk hari Senin?
confirm_booking,Bisa cek apakah perbaikan mobil terdaftar hari Rabu pagi?
confirm_booking,Apakah tune-up motor saya di hari Kamis sudah fix?
confirm_booking,Mohon konfirmasi booking cek mobil untuk hari Jumat ini?
confirm_booking,Tolong pastikan servis motor fix untuk minggu depan?
confirm_booking,Saya ingin tahu status reservasi bengkel mobil di besok?
confirm_booking,Bisa cek status tune-up mobil untuk hari Senin sore?
confirm_booking,Apa jadwal cek motor saya di hari Rabu sudah masuk?
