intent,text
cancel_booking,Tolong cancel jadwal perbaikan mobil saya besok.
cancel_booking,Saya ga bisa ke bengkel, tolong batalkan pesanannya.
cancel_booking,Bisa tolong hapus booking untuk servis motor?
cancel_booking,Mohon batalin jadwal bengkel saya untuk hari Kamis.
cancel_booking,Saya mau batalkan reservasi servis mobil besok.
cancel_booking,Tolong batalkan booking untuk tune-up motor minggu ini.
cancel_booking,Apa bisa cancel pesanan bengkel untuk mobil saya?
cancel_booking,Saya ingin membatalkan jadwal servis motor di hari Jumat.
cancel_booking,Mohon hapus booking perbaikan mobil saya hari ini.
cancel_booking,Tolong batalkan reservasi bengkel untuk motor besok.
cancel_booking,Saya ga jadi datang, tolong cancel booking mobil.
cancel_booking,Bisa bantu batalkan jadwal servis motor minggu depan?
cancel_booking,Saya mau cancel booking untuk cek mobil hari ini.
cancel_booking,Tolong hapus pesanan bengkel saya untuk hari Sabtu.
cancel_booking,Mohon batalin reservasi servis mobil saya besok.
cancel_booking,Apa bisa batalkan booking perbaikan motor hari ini?
cancel_booking,Saya ingin cancel jadwal bengkel untuk mobil.
cancel_booking,Tolong batalkan booking servis motor saya minggu ini.
cancel_booking,Saya ga bisa datang, tolong hapus reservasi bengkel.
cancel_booking,Bisa tolong cancel pesanan untuk servis mobil?
cancel_booking,Mohon batalin jadwal perbaikan motor saya besok.
cancel_booking,Saya mau batalkan booking bengkel untuk mobil hari ini.
cancel_booking,Tolong hapus reservasi servis motor di hari Senin.
cancel_booking,Apa bisa batalkan booking untuk tune-up mobil besok?
cancel_booking,Saya ingin membatalkan pesanan bengkel untuk motor.
cancel_booking,Mohon cancel jadwal servis mobil saya hari Rabu.
cancel_booking,Tolong batalkan booking perbaikan motor minggu ini.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus bookingnya.
cancel_booking,Bisa bantu batalkan reservasi untuk servis mobil?
cancel_booking,Saya mau cancel jadwal bengkel untuk motor besok.
cancel_booking,Tolong hapus pesanan servis mobil saya di hari Jumat.
cancel_booking,Mohon batalin booking untuk cek motor hari ini.
cancel_booking,Apa bisa cancel reservasi bengkel untuk mobil?
cancel_booking,Saya ingin batalkan jadwal servis motor minggu depan.
cancel_booking,Tolong batalkan booking perbaikan mobil hari ini.
cancel_booking,Saya ga bisa datang, tolong cancel pesanan bengkel.
cancel_booking,Bisa tolong hapus booking untuk servis motor besok?
cancel_booking,Mohon batalin reservasi bengkel saya untuk hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil di hari Sabtu.
cancel_booking,Tolong batalkan jadwal tune-up motor saya besok.
cancel_booking,Apa bisa hapus pesanan bengkel untuk mobil hari ini?
cancel_booking,Saya ingin membatalkan booking servis motor hari Rabu.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya minggu ini.
cancel_booking,Tolong batalkan reservasi bengkel untuk motor hari ini.
cancel_booking,Saya ga jadi servis, tolong hapus booking mobil saya.
cancel_booking,Bisa bantu cancel jadwal bengkel untuk motor besok?
cancel_booking,Saya mau batalkan pesanan servis mobil hari Senin.
cancel_booking,Tolong hapus booking untuk cek motor minggu depan.
cancel_booking,Mohon batalin reservasi servis mobil saya di hari Jumat.
cancel_booking,Apa bisa batalkan booking perbaikan motor besok?
cancel_booking,Saya ingin cancel jadwal bengkel untuk mobil hari ini.
cancel_booking,Tolong batalkan pesanan servis motor saya hari Kamis.
cancel_booking,Saya ga bisa ke bengkel, tolong cancel reservasinya.
cancel_booking,Bisa tolong hapus booking untuk tune-up mobil?
cancel_booking,Mohon batalin jadwal servis motor saya di hari Sabtu.
cancel_booking,Saya mau cancel booking bengkel untuk mobil besok.
cancel_booking,Tolong hapus reservasi perbaikan motor hari ini.
cancel_booking,Apa bisa batalkan pesanan servis mobil minggu ini?
cancel_booking,Saya ingin membatalkan booking untuk motor hari ini.
cancel_booking,Mohon cancel jadwal bengkel saya untuk hari Senin.
cancel_booking,Tolong batalkan booking servis mobil di hari Rabu.
cancel_booking,Saya ga jadi datang, tolong hapus pesanan bengkel.
cancel_booking,Bisa bantu cancel reservasi untuk servis motor?
cancel_booking,Saya mau batalkan jadwal perbaikan mobil besok.
cancel_booking,Tolong hapus booking servis motor saya minggu depan.
cancel_booking,Mohon batalin pesanan bengkel untuk mobil hari ini.
cancel_booking,Apa bisa cancel booking tune-up motor di hari Jumat?
cancel_booking,Saya ingin batalkan reservasi bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking mobil saya.
cancel_booking,Bisa tolong hapus pesanan untuk perbaikan motor?
cancel_booking,Mohon batalin booking servis mobil saya hari Kamis.
cancel_booking,Saya mau cancel jadwal bengkel untuk motor hari ini.
cancel_booking,Tolong hapus reservasi tune-up mobil minggu ini.
cancel_booking,Apa bisa batalkan booking servis motor di hari Sabtu?
cancel_booking,Saya ingin membatalkan pesanan bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya hari Senin.
cancel_booking,Tolong batalkan booking untuk cek mobil besok.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus reservasinya.
cancel_booking,Bisa bantu cancel pesanan servis motor minggu depan?
cancel_booking,Saya mau batalkan booking bengkel untuk mobil hari Rabu.
cancel_booking,Tolong hapus jadwal servis mobil saya di hari Jumat.
cancel_booking,Mohon batalin reservasi perbaikan motor hari ini.
cancel_booking,Apa bisa cancel booking untuk tune-up mobil besok?
cancel_booking,Saya ingin batalkan pesanan servis motor hari ini.
cancel_booking,Tolong batalkan booking bengkel untuk mobil minggu ini.
cancel_booking,Saya ga bisa datang, tolong hapus jadwal motor saya.
cancel_booking,Bisa tolong cancel reservasi untuk servis mobil?
cancel_booking,Mohon batalin pesanan perbaikan motor di hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil besok sore.
cancel_booking,Tolong hapus jadwal bengkel untuk motor hari Senin.
cancel_booking,Apa bisa batalkan reservasi tune-up mobil hari ini?
cancel_booking,Saya ingin membatalkan booking untuk cek motor besok.
cancel_booking,Mohon cancel pesanan bengkel untuk mobil hari Sabtu.
cancel_booking,Tolong batalkan jadwal servis motor saya minggu depan.
cancel_booking,Saya ga jadi servis, tolong hapus booking mobil saya.
cancel_booking,Bisa bantu cancel reservasi bengkel untuk motor?
cancel_booking,Saya mau batalkan jadwal perbaikan mobil di hari Jumat.
cancel_booking,Tolong hapus booking servis motor saya hari ini.
cancel_booking,Mohon batalin pesanan bengkel untuk mobil besok.
cancel_booking,Apa bisa cancel booking servis motor di hari Rabu?
cancel_booking,Saya ingin batalkan reservasi bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal tune-up motor saya besok.
cancel_booking,Saya ga bisa ke bengkel, tolong cancel pesanannya.
cancel_booking,Bisa tolong hapus booking untuk perbaikan mobil?
cancel_booking,Mohon batalin jadwal servis motor saya hari Senin.
cancel_booking,Saya mau cancel booking bengkel untuk mobil hari ini.
cancel_booking,Tolong hapus reservasi servis mobil minggu ini.
cancel_booking,Apa bisa batalkan pesanan tune-up motor besok?
cancel_booking,Saya ingin membatalkan booking untuk motor hari Jumat.
cancel_booking,Mohon cancel jadwal bengkel saya untuk hari Kamis.
cancel_booking,Tolong batalkan booking perbaikan mobil di hari Sabtu.
cancel_booking,Saya ga jadi datang, tolong hapus reservasi motor.
cancel_booking,Bisa bantu cancel pesanan servis mobil hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk motor besok.
cancel_booking,Tolong hapus booking servis mobil saya di hari Senin.
cancel_booking,Mohon batalin reservasi perbaikan motor minggu depan.
cancel_booking,Apa bisa cancel booking untuk cek mobil hari ini?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk motor.
cancel_booking,Tolong batalkan jadwal servis mobil saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking mobil saya.
cancel_booking,Bisa tolong hapus reservasi tune-up motor hari Rabu?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil hari Jumat.
cancel_booking,Saya mau cancel booking servis motor di hari Kamis.
cancel_booking,Tolong hapus jadwal perbaikan mobil saya hari ini.
cancel_booking,Apa bisa batalkan reservasi bengkel untuk motor besok?
cancel_booking,Saya ingin membatalkan booking servis mobil minggu ini.
cancel_booking,Mohon cancel jadwal tune-up motor saya di hari Sabtu.
cancel_booking,Tolong batalkan booking untuk cek mobil hari Senin.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus pesanannya.
cancel_booking,Bisa bantu cancel reservasi servis motor hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil besok.
cancel_booking,Tolong hapus pesanan perbaikan motor minggu depan.
cancel_booking,Mohon batalin booking servis mobil saya hari ini.
cancel_booking,Apa bisa cancel pesanan tune-up mobil di hari Jumat?
cancel_booking,Saya ingin batalkan reservasi bengkel untuk motor.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong hapus booking mobil saya.
cancel_booking,Bisa tolong cancel pesanan untuk perbaikan motor?
cancel_booking,Mohon batalin jadwal bengkel saya untuk hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil di hari Sabtu.
cancel_booking,Tolong hapus reservasi tune-up motor hari ini.
cancel_booking,Apa bisa batalkan booking servis motor minggu ini?
cancel_booking,Saya ingin membatalkan pesanan bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya besok.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Senin.
cancel_booking,Saya ga jadi servis, tolong hapus reservasi motor.
cancel_booking,Bisa bantu cancel pesanan bengkel untuk mobil hari ini?
cancel_booking,Saya mau batalkan jadwal servis motor di hari Jumat.
cancel_booking,Tolong hapus booking servis mobil saya minggu depan.
cancel_booking,Mohon batalin reservasi perbaikan motor hari Rabu.
cancel_booking,Apa bisa cancel booking tune-up mobil besok?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk motor.
cancel_booking,Tolong batalkan jadwal servis mobil saya hari ini.
cancel_booking,Saya ga bisa ke bengkel, tolong cancel bookingnya.
cancel_booking,Bisa tolong hapus reservasi untuk servis motor?
cancel_booking,Mohon batalin pesanan perbaikan mobil di hari Kamis.
cancel_booking,Saya mau cancel booking bengkel untuk mobil besok.
cancel_booking,Tolong hapus jadwal tune-up motor saya hari Sabtu.
cancel_booking,Apa bisa batalkan reservasi servis mobil hari ini?
cancel_booking,Saya ingin membatalkan booking untuk cek motor besok.
cancel_booking,Mohon cancel pesanan bengkel untuk mobil minggu ini.
cancel_booking,Tolong batalkan jadwal servis motor di hari Jumat.
cancel_booking,Saya ga jadi datang, tolong hapus booking mobil saya.
cancel_booking,Bisa bantu cancel reservasi perbaikan motor hari ini?
cancel_booking,Saya mau batalkan booking bengkel untuk motor besok.
cancel_booking,Tolong hapus pesanan servis mobil saya di hari Senin.
cancel_booking,Mohon batalin reservasi tune-up motor minggu depan.
cancel_booking,Apa bisa cancel booking untuk servis mobil hari Rabu?
cancel_booking,Saya ingin batalkan jadwal bengkel untuk mobil.
cancel_booking,Tolong batalkan booking perbaikan motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel pesanan motor.
cancel_booking,Bisa tolong hapus booking servis mobil hari ini?
cancel_booking,Mohon batalin jadwal bengkel untuk motor di hari Kamis.
cancel_booking,Saya mau cancel reservasi servis mobil besok.
cancel_booking,Tolong hapus jadwal tune-up mobil saya hari Jumat.
cancel_booking,Apa bisa batalkan pesanan perbaikan motor hari ini?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal servis motor saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Sabtu.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus reservasinya.
cancel_booking,Bisa bantu cancel pesanan servis motor besok?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil hari ini.
cancel_booking,Tolong hapus reservasi perbaikan motor di hari Senin.
cancel_booking,Mohon batalin booking tune-up mobil minggu depan.
cancel_booking,Apa bisa cancel booking servis mobil di hari Jumat?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk motor.
cancel_booking,Tolong batalkan jadwal servis mobil saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking mobil saya.
cancel_booking,Bisa tolong hapus reservasi untuk perbaikan motor?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil hari Rabu.
cancel_booking,Saya mau cancel booking servis motor di hari Kamis.
cancel_booking,Tolong hapus jadwal tune-up mobil saya hari ini.
cancel_booking,Apa bisa batalkan reservasi servis motor besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Senin.
cancel_booking,Saya ga jadi servis, tolong hapus reservasi motor.
cancel_booking,Bisa bantu cancel pesanan bengkel untuk mobil besok?
cancel_booking,Saya mau batalkan jadwal servis mobil di hari Jumat.
cancel_booking,Tolong hapus booking servis motor saya hari ini.
cancel_booking,Mohon batalin reservasi perbaikan mobil minggu depan.
cancel_booking,Apa bisa cancel booking tune-up motor di hari Sabtu?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa ke bengkel, tolong cancel pesanannya.
cancel_booking,Bisa tolong hapus booking untuk servis mobil?
cancel_booking,Mohon batalin jadwal bengkel untuk motor di hari Kamis.
cancel_booking,Saya mau cancel reservasi servis mobil hari ini.
cancel_booking,Tolong hapus jadwal tune-up motor saya besok.
cancel_booking,Apa bisa batalkan pesanan perbaikan mobil di hari Jumat?
cancel_booking,Saya ingin membatalkan booking bengkel untuk motor.
cancel_booking,Mohon cancel jadwal servis mobil saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Rabu.
cancel_booking,Saya ga jadi datang, tolong hapus reservasi mobil.
cancel_booking,Bisa bantu cancel pesanan servis motor hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil besok.
cancel_booking,Tolong hapus reservasi perbaikan motor di hari Senin.
cancel_booking,Mohon batalin booking tune-up mobil hari ini.
cancel_booking,Apa bisa cancel booking servis motor di hari Kamis?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking motor saya.
cancel_booking,Bisa tolong hapus reservasi untuk perbaikan mobil?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Jumat.
cancel_booking,Saya mau cancel booking servis motor hari ini.
cancel_booking,Tolong hapus jadwal tune-up mobil saya minggu depan.
cancel_booking,Apa bisa batalkan reservasi servis mobil besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk motor.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya hari Sabtu.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Senin.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus pesanannya.
cancel_booking,Bisa bantu cancel pesanan servis mobil hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk motor besok.
cancel_booking,Tolong hapus reservasi servis mobil di hari Rabu.
cancel_booking,Mohon batalin booking tune-up motor minggu ini.
cancel_booking,Apa bisa cancel booking servis mobil di hari Jumat?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya hari ini.
cancel_booking,Saya ga bisa datang, tolong cancel reservasi motor.
cancel_booking,Bisa tolong hapus booking untuk perbaikan mobil besok?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil hari Senin.
cancel_booking,Tolong hapus jadwal tune-up motor saya hari ini.
cancel_booking,Apa bisa batalkan reservasi servis motor besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya minggu depan.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Jumat.
cancel_booking,Saya ga jadi servis, tolong hapus reservasi motor.
cancel_booking,Bisa bantu cancel pesanan servis mobil besok?
cancel_booking,Saya mau batalkan jadwal bengkel untuk motor hari ini.
cancel_booking,Tolong hapus reservasi servis mobil di hari Sabtu.
cancel_booking,Mohon batalin booking tune-up mobil minggu ini.
cancel_booking,Apa bisa cancel booking servis motor di hari Rabu?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa ke bengkel, tolong cancel pesanannya.
cancel_booking,Bisa tolong hapus booking untuk perbaikan motor?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil hari ini.
cancel_booking,Saya mau cancel booking servis mobil di hari Kamis.
cancel_booking,Tolong hapus jadwal tune-up motor saya besok.
cancel_booking,Apa bisa batalkan reservasi servis mobil minggu depan?
cancel_booking,Saya ingin membatalkan booking bengkel untuk motor.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya hari Senin.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Jumat.
cancel_booking,Saya ga jadi datang, tolong hapus reservasi mobil.
cancel_booking,Bisa bantu cancel pesanan servis motor hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil besok.
cancel_booking,Tolong hapus reservasi servis mobil di hari Rabu.
cancel_booking,Mohon batalin booking tune-up motor hari ini.
cancel_booking,Apa bisa cancel booking servis mobil di hari Kamis?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking motor saya.
cancel_booking,Bisa tolong hapus reservasi untuk perbaikan mobil?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Jumat.
cancel_booking,Saya mau cancel booking servis motor hari Senin.
cancel_booking,Tolong hapus jadwal tune-up mobil saya hari ini.
cancel_booking,Apa bisa batalkan reservasi servis motor besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Sabtu.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus pesanannya.
cancel_booking,Bisa bantu cancel pesanan servis mobil hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk motor besok.
cancel_booking,Tolong hapus reservasi servis mobil di hari Jumat.
cancel_booking,Mohon batalin booking tune-up motor minggu depan.
cancel_booking,Apa bisa cancel booking servis mobil di hari Rabu?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya hari ini.
cancel_booking,Saya ga bisa datang, tolong cancel reservasi motor.
cancel_booking,Bisa tolong hapus booking untuk perbaikan mobil besok?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil hari ini.
cancel_booking,Tolong hapus jadwal tune-up motor saya besok.
cancel_booking,Apa bisa batalkan reservasi servis mobil minggu ini?
cancel_booking,Saya ingin membatalkan booking bengkel untuk motor.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya hari Senin.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Jumat.
cancel_booking,Saya ga jadi servis, tolong hapus reservasi mobil.
cancel_booking,Bisa bantu cancel pesanan servis motor besok?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil hari ini.
cancel_booking,Tolong hapus reservasi servis mobil di hari Sabtu.
cancel_booking,Mohon batalin booking tune-up motor hari ini.
cancel_booking,Apa bisa cancel booking servis mobil di hari Kamis?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking motor saya.
cancel_booking,Bisa tolong hapus reservasi untuk perbaikan mobil?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Jumat.
cancel_booking,Saya mau cancel booking servis motor hari Senin.
cancel_booking,Tolong hapus jadwal tune-up mobil saya hari ini.
cancel_booking,Apa bisa batalkan reservasi servis motor besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Sabtu.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus pesanannya.
cancel_booking,Bisa bantu cancel pesanan servis mobil hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk motor besok.
cancel_booking,Tolong hapus reservasi servis mobil di hari Rabu.
cancel_booking,Mohon batalin booking tune-up motor minggu depan.
cancel_booking,Apa bisa cancel booking servis mobil di hari Jumat?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya hari ini.
cancel_booking,Saya ga bisa datang, tolong cancel reservasi motor.
cancel_booking,Bisa tolong hapus booking untuk perbaikan mobil besok?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil hari ini.
cancel_booking,Tolong hapus jadwal tune-up motor saya besok.
cancel_booking,Apa bisa batalkan reservasi servis mobil minggu ini?
cancel_booking,Saya ingin membatalkan booking bengkel untuk motor.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya hari Senin.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Jumat.
cancel_booking,Saya ga jadi servis, tolong hapus reservasi mobil.
cancel_booking,Bisa bantu cancel pesanan servis motor besok?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil hari ini.
cancel_booking,Tolong hapus reservasi servis mobil di hari Sabtu.
cancel_booking,Mohon batalin booking tune-up motor hari ini.
cancel_booking,Apa bisa cancel booking servis mobil di hari Kamis?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking motor saya.
cancel_booking,Bisa tolong hapus reservasi untuk perbaikan mobil?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Jumat.
cancel_booking,Saya mau cancel booking servis motor hari Senin.
cancel_booking,Tolong hapus jadwal tune-up mobil saya hari ini.
cancel_booking,Apa bisa batalkan reservasi servis motor besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Sabtu.
cancel_booking,Saya ga jadi ke bengkel, tolong hapus pesanannya.
cancel_booking,Bisa bantu cancel pesanan servis mobil hari ini?
cancel_booking,Saya mau batalkan jadwal bengkel untuk motor besok.
cancel_booking,Tolong hapus reservasi servis mobil di hari Rabu.
cancel_booking,Mohon batalin booking tune-up motor minggu depan.
cancel_booking,Apa bisa cancel booking servis mobil di hari Jumat?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya hari ini.
cancel_booking,Saya ga bisa datang, tolong cancel reservasi motor.
cancel_booking,Bisa tolong hapus booking untuk perbaikan mobil besok?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Kamis.
cancel_booking,Saya mau cancel booking servis mobil hari ini.
cancel_booking,Tolong hapus jadwal tune-up motor saya besok.
cancel_booking,Apa bisa batalkan reservasi servis mobil minggu ini?
cancel_booking,Saya ingin membatalkan booking bengkel untuk motor.
cancel_booking,Mohon cancel jadwal perbaikan mobil saya hari Senin.
cancel_booking,Tolong batalkan booking untuk cek motor di hari Jumat.
cancel_booking,Saya ga jadi servis, tolong hapus reservasi mobil.
cancel_booking,Bisa bantu cancel pesanan servis motor besok?
cancel_booking,Saya mau batalkan jadwal bengkel untuk mobil hari ini.
cancel_booking,Tolong hapus reservasi servis mobil di hari Sabtu.
cancel_booking,Mohon batalin booking tune-up motor hari ini.
cancel_booking,Apa bisa cancel booking servis mobil di hari Kamis?
cancel_booking,Saya ingin batalkan pesanan bengkel untuk mobil.
cancel_booking,Tolong batalkan jadwal servis motor saya besok.
cancel_booking,Saya ga bisa datang, tolong cancel booking motor saya.
cancel_booking,Bisa tolong hapus reservasi untuk perbaikan mobil?
cancel_booking,Mohon batalin pesanan bengkel untuk mobil di hari Jumat.
cancel_booking,Saya mau cancel booking servis motor hari Senin.
cancel_booking,Tolong hapus jadwal tune-up mobil saya hari ini.
cancel_booking,Apa bisa batalkan reservasi servis motor besok?
cancel_booking,Saya ingin membatalkan booking bengkel untuk mobil.
cancel_booking,Mohon cancel jadwal perbaikan motor saya minggu ini.
cancel_booking,Tolong batalkan booking untuk cek mobil di hari Sabtu.
